unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1.60445E+12,11/4/2020 0:00,BTC/USDT,14016.55,14280,13512,14134.31,451433.42,6269163704,1677175
1.60436E+12,11/3/2020 0:00,BTC/USDT,13541.55,14070,13276.33,14016.55,348730.51,4748953992,1303446
1.60428E+12,11/2/2020 0:00,BTC/USDT,13752.87,13823.75,13195,13540.54,327991.768,4433952125,1222326
1.60419E+12,11/1/2020 0:00,BTC/USDT,13783.73,13891.52,13605.9,13752.86,198395.231,2727415104,885249
1.6041E+12,10/31/2020 0:00,BTC/USDT,13549.12,14140,13403.36,13783.73,357853.23,4923864621,1344037
1.60402E+12,10/30/2020 0:00,BTC/USDT,13446.65,13665.65,13100,13549.12,349890.573,4684549159,1245765
1.60393E+12,10/29/2020 0:00,BTC/USDT,13255.79,13637.22,12965,13446.65,355352.336,4735209656,1247634
1.60384E+12,10/28/2020 0:00,BTC/USDT,13629.89,13863,12876,13256.17,476993.789,6377260018,1564676
1.60376E+12,10/27/2020 0:00,BTC/USDT,13047.24,13787.83,13041.3,13629.38,411509.506,5533418977,1299183
1.60367E+12,10/26/2020 0:00,BTC/USDT,13024.21,13240,12729,13047.24,316503.296,4121218763,1105825
1.60358E+12,10/25/2020 0:00,BTC/USDT,13110.88,13369,12715,13023.81,206012.652,2690867876,889235
1.6035E+12,10/24/2020 0:00,BTC/USDT,12925.82,13177.59,12871.07,13110.88,176146.631,2296046389,801400
1.60341E+12,10/23/2020 0:00,BTC/USDT,12970.39,13043,12725.04,12925.82,237042.526,3059965868,897416
1.60332E+12,10/22/2020 0:00,BTC/USDT,12796.06,13188.27,12675.5,12968.87,343851.666,4448237306,1232587
1.60324E+12,10/21/2020 0:00,BTC/USDT,11900.03,13240,11876,12796.07,591963.069,7435850475,1870576
1.60315E+12,10/20/2020 0:00,BTC/USDT,11744.99,12045.78,11673,11900.03,312811.802,3710691439,1059398
1.60307E+12,10/19/2020 0:00,BTC/USDT,11501.5,11830,11404.01,11745,230161.648,2677138465,770332
1.60298E+12,10/18/2020 0:00,BTC/USDT,11356.25,11529.93,11342.54,11501.1,92472.191,1056889046,444193
1.60289E+12,10/17/2020 0:00,BTC/USDT,11319.51,11424.09,11250,11356.25,95892.966,1086838512,459443
1.60281E+12,10/16/2020 0:00,BTC/USDT,11502,11538.92,11175,11318.92,212339.085,2406176539,725825
1.60272E+12,10/15/2020 0:00,BTC/USDT,11417.12,11649.48,11250,11502,215260.399,2455108609,768321
1.60263E+12,10/14/2020 0:00,BTC/USDT,11419.36,11550,11280.5,11417.13,192936.97,2198967088,694620
1.60255E+12,10/13/2020 0:00,BTC/USDT,11530.37,11562,11308,11419.36,199115.115,2276664144,693780
1.60246E+12,10/12/2020 0:00,BTC/USDT,11369.59,11732,11157,11530.36,254217.203,2913019650,781051
1.60237E+12,10/11/2020 0:00,BTC/USDT,11294.78,11450.73,11273.77,11369.59,146323.076,1662984691,587941
1.60229E+12,10/10/2020 0:00,BTC/USDT,11050.46,11494,11050.46,11294.79,199398.012,2259937271,731572
1.6022E+12,10/9/2020 0:00,BTC/USDT,10919.45,11110,10818.44,11050.47,154336.818,1697348174,640685
1.60212E+12,10/8/2020 0:00,BTC/USDT,10658.75,10958,10523,10919.45,207938.861,2236764143,754390
1.60203E+12,10/7/2020 0:00,BTC/USDT,10593.65,10675,10540.29,10658.75,106700.522,1132125131,502888
1.60194E+12,10/6/2020 0:00,BTC/USDT,10784.99,10792,10510.66,10593.65,184895.25,1971152605,699471
1.60186E+12,10/5/2020 0:00,BTC/USDT,10660.16,10792,10608.9,10785,130589.137,1397359153,593867
1.60177E+12,10/4/2020 0:00,BTC/USDT,10537.96,10694,10514,10660.16,90912.105,964435994.4,492034
1.60168E+12,10/3/2020 0:00,BTC/USDT,10565.44,10596,10491.11,10537.96,76315.911,804408980.9,434460
1.6016E+12,10/2/2020 0:00,BTC/USDT,10612.62,10660,10371.03,10565.15,224747.037,2359977989,764820
1.60151E+12,10/1/2020 0:00,BTC/USDT,10773,10935.14,10442,10612.63,253619.622,2711075915,794540
1.60142E+12,9/30/2020 0:00,BTC/USDT,10836.99,10845.99,10660.05,10773,132834.116,1425790132,527339
1.60134E+12,9/29/2020 0:00,BTC/USDT,10691.94,10863.94,10631.49,10836.98,146888.319,1575829645,560608
1.60125E+12,9/28/2020 0:00,BTC/USDT,10768,11024,10627.19,10691.45,187105.377,2031385663,652011
1.60116E+12,9/27/2020 0:00,BTC/USDT,10726.5,10793.5,10584,10768,123440.716,1321161006,540964
1.60108E+12,9/26/2020 0:00,BTC/USDT,10683.5,10827.8,10642.23,10726.5,109340.491,1171569532,553316
1.60099E+12,9/25/2020 0:00,BTC/USDT,10724.91,10754.29,10551.56,10683.51,170930.773,1820637897,658581
1.60091E+12,9/24/2020 0:00,BTC/USDT,10237.91,10837.27,10191,10724.92,241646.573,2535999234,849084
1.60082E+12,9/23/2020 0:00,BTC/USDT,10523.32,10531.94,10132.21,10237.91,203027.542,2106120079,718731
1.60073E+12,9/22/2020 0:00,BTC/USDT,10414.73,10574.08,10353.1,10523.32,179900.686,1881975169,628666
1.60065E+12,9/21/2020 0:00,BTC/USDT,10915.52,10980.69,10281,10414.73,333047.145,3533611851,1017541
1.60056E+12,9/20/2020 0:00,BTC/USDT,11073.2,11073.9,10751,10914.28,150450.562,1639131152,556991
1.60047E+12,9/19/2020 0:00,BTC/USDT,10926.3,11177,10880,11073.74,126239.232,1391945358,537084
1.60039E+12,9/18/2020 0:00,BTC/USDT,10935.97,11035,10810.1,10926.29,136028.351,1484796958,548421
1.6003E+12,9/17/2020 0:00,BTC/USDT,10948.16,11040,10740,10935.33,186484.361,2027994176,658642
1.60021E+12,9/16/2020 0:00,BTC/USDT,10776.88,11089.08,10661.9,10948.17,252881.019,2756781832,840472
1.60013E+12,9/15/2020 0:00,BTC/USDT,10664.1,10923.42,10592,10776.78,247657.23,2669470467,786180
1.60004E+12,9/14/2020 0:00,BTC/USDT,10327.72,10746.06,10241.57,10664.1,205260.236,2162656995,713135
1.59996E+12,9/13/2020 0:00,BTC/USDT,10438.29,10580,10209.01,10327.72,159021.843,1649859123,556241
1.59987E+12,9/12/2020 0:00,BTC/USDT,10387.81,10477.7,10271,10438.28,97429.037,1010752221,438259
1.59978E+12,9/11/2020 0:00,BTC/USDT,10335.91,10397.85,10200.8,10387.81,135929.303,1399304759,541085
1.5997E+12,9/10/2020 0:00,BTC/USDT,10219.29,10484.6,10211.67,10335.91,187667.873,1940858757,688022
1.59961E+12,9/9/2020 0:00,BTC/USDT,10130,10346,9981.13,10219.29,151222.689,1540063640,640882
1.59952E+12,9/8/2020 0:00,BTC/USDT,10379.3,10443.79,9842.01,10129.02,317802.322,3206824299,1173460
1.59944E+12,9/7/2020 0:00,BTC/USDT,10258.13,10420.55,9879.68,10378.76,258476.949,2616187382,969133
1.59935E+12,9/6/2020 0:00,BTC/USDT,10168.23,10348.97,10003,10258.13,190207.654,1939661678,771859
1.59926E+12,9/5/2020 0:00,BTC/USDT,10448,10567.87,9808.58,10168.71,399307.282,4069494000,1315104
1.59918E+12,9/4/2020 0:00,BTC/USDT,10141.4,10635.77,9878.65,10448,432563.841,4473051197,1249839
1.59909E+12,9/3/2020 0:00,BTC/USDT,11396.44,11475,9901.16,10141.08,487812.737,5277899021,1372974
1.599E+12,9/2/2020 0:00,BTC/USDT,11930.17,11961,11156,11396.96,280411.964,3230818460,905753
1.59892E+12,9/1/2020 0:00,BTC/USDT,11658.11,12061.07,11531.34,11930.18,211680.828,2514017351,688502
1.59883E+12,8/31/2020 0:00,BTC/USDT,11714.13,11784.21,11575.78,11658.11,127272.378,1487504145,479728
1.59875E+12,8/30/2020 0:00,BTC/USDT,11466.27,11724.12,11457.88,11714.14,113266.672,1316261373,432138
1.59866E+12,8/29/2020 0:00,BTC/USDT,11526.85,11582,11419.34,11466.66,83715.229,962840624.1,363971
1.59857E+12,8/28/2020 0:00,BTC/USDT,11335.83,11544.88,11283.19,11526.85,129477.627,1481017952,540434
1.59849E+12,8/27/2020 0:00,BTC/USDT,11466.22,11593,11130.82,11335.53,253778.342,2880004202,836864
1.5984E+12,8/26/2020 0:00,BTC/USDT,11327.18,11548.68,11255.95,11466.22,170305.024,1941776560,589715
1.59831E+12,8/25/2020 0:00,BTC/USDT,11753.29,11770,11130,11327.17,267234.771,3057706453,857056
1.59823E+12,8/24/2020 0:00,BTC/USDT,11654,11831.96,11595,11753.3,108781.125,1277174864,483641
1.59814E+12,8/23/2020 0:00,BTC/USDT,11670.48,11724,11522.15,11654,95608.033,1111234523,435619
1.59805E+12,8/22/2020 0:00,BTC/USDT,11538.53,11689.08,11385.06,11670.47,126696.73,1462044717,523937
1.59797E+12,8/21/2020 0:00,BTC/USDT,11858.53,11882.68,11491,11538.53,195106.536,2282701562,736783
1.59788E+12,8/20/2020 0:00,BTC/USDT,11763.88,11888,11676.03,11857.92,130981.044,1544542409,543754
1.5978E+12,8/19/2020 0:00,BTC/USDT,11962.03,12037.05,11574.78,11763.87,313267.066,3688115094,1046341
1.59771E+12,8/18/2020 0:00,BTC/USDT,12298.06,12403,11810,11960.79,291349.888,3529402333,981973
1.59762E+12,8/17/2020 0:00,BTC/USDT,11921.32,12499.42,11780,12298.06,331435.112,4026216925,1161367
1.59754E+12,8/16/2020 0:00,BTC/USDT,11858.91,11945,11688,11921.23,165733.721,1962706567,639729
1.59745E+12,8/15/2020 0:00,BTC/USDT,11767.89,11993.58,11682,11859.04,222262.987,2639621485,785891
1.59736E+12,8/14/2020 0:00,BTC/USDT,11790,11868.42,11644.6,11767.89,159019.959,1869288349,584032
1.59728E+12,8/13/2020 0:00,BTC/USDT,11568.37,11798,11272,11790,248214.725,2865188931,885018
1.59719E+12,8/12/2020 0:00,BTC/USDT,11392.64,11630,11140,11568.36,213799.491,2446503850,757273
1.5971E+12,8/11/2020 0:00,BTC/USDT,11896.86,11944,11127,11392.64,336861.638,3881574731,1084362
1.59702E+12,8/10/2020 0:00,BTC/USDT,11685.99,12100,11384.9,11896.89,290418.014,3447830046,911232
1.59693E+12,8/9/2020 0:00,BTC/USDT,11765.72,11811,11526.9,11685.99,125463.463,1462717951,506961
1.59684E+12,8/8/2020 0:00,BTC/USDT,11596.26,11819,11513.69,11765.72,154707.303,1808155551,578295
1.59676E+12,8/7/2020 0:00,BTC/USDT,11769.97,11920,11318.93,11596.06,273935.127,3191651681,861575
1.59667E+12,8/6/2020 0:00,BTC/USDT,11752.5,11916.02,11571.78,11770.56,236459.595,2782205258,701917
1.59659E+12,8/5/2020 0:00,BTC/USDT,11200.06,11798.56,11103,11752.5,263510.011,3037923803,770746
1.5965E+12,8/4/2020 0:00,BTC/USDT,11227.07,11427.38,11025,11200.05,200044.934,2245992629,628935
1.59641E+12,8/3/2020 0:00,BTC/USDT,11080.7,11483,10923,11227.07,238654.591,2689651527,698614
1.59633E+12,8/2/2020 0:00,BTC/USDT,11811.43,12154.25,10490,11079.72,492803.351,5584559651,1353476
1.59624E+12,8/1/2020 0:00,BTC/USDT,11343.67,11887.45,11201,11811.42,386322.642,4493961579,1058421
1.59615E+12,7/31/2020 0:00,BTC/USDT,11111.97,11450.42,10971.78,11343.68,307399.731,3455848822,843301
1.59607E+12,7/30/2020 0:00,BTC/USDT,11113.01,11195.52,10826.55,11111.96,230327.988,2540930685,705335
1.59598E+12,7/29/2020 0:00,BTC/USDT,10919.94,11364.8,10844.34,11113.03,356188.761,3965422425,1016186
1.59589E+12,7/28/2020 0:00,BTC/USDT,11047.58,11270,10580,10919.94,499486.679,5481417616,1527878
1.59581E+12,7/27/2020 0:00,BTC/USDT,9939.68,11488,9928.61,11047.58,744752.4,7891956950,2085818
1.59572E+12,7/26/2020 0:00,BTC/USDT,9701.54,10300,9655.2,9939.69,261998.786,2598998009,811567
1.59564E+12,7/25/2020 0:00,BTC/USDT,9539.7,9735.1,9526.31,9701.49,133377.589,1284993355,517523
1.59555E+12,7/24/2020 0:00,BTC/USDT,9604.41,9650,9470,9539.7,133975.068,1279232339,531836
1.59546E+12,7/23/2020 0:00,BTC/USDT,9518.25,9678.32,9439.86,9604.41,166990.147,1593882469,566970
1.59538E+12,7/22/2020 0:00,BTC/USDT,9388,9543,9272,9518.25,126598.902,1189260919,417994
1.59529E+12,7/21/2020 0:00,BTC/USDT,9161.28,9439.6,9152.62,9388.01,179211.347,1671206200,515483
1.5952E+12,7/20/2020 0:00,BTC/USDT,9210.68,9221,9131.01,9161.13,72429.691,664469650.8,245657
1.59512E+12,7/19/2020 0:00,BTC/USDT,9171.79,9239.59,9108,9210.51,75554.579,692144095.4,243001
1.59503E+12,7/18/2020 0:00,BTC/USDT,9151.7,9210,9121.98,9171.8,63233.596,579542001.4,206354
1.59494E+12,7/17/2020 0:00,BTC/USDT,9132,9187,9087,9151.69,80940.584,739789769.3,244169
1.59486E+12,7/16/2020 0:00,BTC/USDT,9197.75,9223,9044.02,9132,148089.45,1350809171,402299
1.59477E+12,7/15/2020 0:00,BTC/USDT,9254.17,9272.56,9156,9197.3,104107.708,959516024.2,307679
1.59468E+12,7/14/2020 0:00,BTC/USDT,9241.18,9279,9116,9254.17,129704.278,1194751478,381121
1.5946E+12,7/13/2020 0:00,BTC/USDT,9300.7,9345,9200,9241.2,136117.659,1262652034,407784
1.59451E+12,7/12/2020 0:00,BTC/USDT,9233.5,9349,9155,9300.69,127841.882,1182491577,369869
1.59443E+12,7/11/2020 0:00,BTC/USDT,9288.39,9301.74,9178.91,9233.5,74976.521,692340842.1,268041
1.59434E+12,7/10/2020 0:00,BTC/USDT,9236.29,9317.24,9121.42,9288.39,140849.874,1295681630,418173
1.59425E+12,7/9/2020 0:00,BTC/USDT,9436.08,9440.81,9164.33,9236.28,188355.856,1751622435,526694
1.59417E+12,7/8/2020 0:00,BTC/USDT,9258.51,9470,9233.47,9436.08,170243.001,1594244760,503111
1.59408E+12,7/7/2020 0:00,BTC/USDT,9339.59,9380,9201.23,9258.51,127833.975,1184876084,405928
1.59399E+12,7/6/2020 0:00,BTC/USDT,9071.87,9379,9058.1,9339.6,199643.828,1843703742,543847
1.59391E+12,7/5/2020 0:00,BTC/USDT,9137.18,9146.35,8900,9071.86,139545.566,1261953986,424855
1.59382E+12,7/4/2020 0:00,BTC/USDT,9058.07,9194,9042.84,9137.18,100215.438,913030839.3,300402
1.59373E+12,7/3/2020 0:00,BTC/USDT,9087.72,9124.52,9036.06,9057.52,96947.338,881331916.3,334878
1.59365E+12,7/2/2020 0:00,BTC/USDT,9233.29,9262.99,8936,9087.72,230747.519,2105533922,649904
1.59356E+12,7/1/2020 0:00,BTC/USDT,9138.88,9293,9090,9233.29,161642.185,1487427692,446516
1.59348E+12,6/30/2020 0:00,BTC/USDT,9189.99,9205,9063.97,9138.87,143469.832,1311949156,418034
1.59339E+12,6/29/2020 0:00,BTC/USDT,9114.01,9233,9022,9189.48,176660.525,1610778783,513754
1.5933E+12,6/28/2020 0:00,BTC/USDT,9008,9188,8932.68,9114,153842.891,1395928887,480457
1.59322E+12,6/27/2020 0:00,BTC/USDT,9159.99,9195.75,8816.4,9008,237840.165,2153509215,635966
1.59313E+12,6/26/2020 0:00,BTC/USDT,9246.75,9297.16,9038.52,9159.99,249348.67,2285936801,682581
1.59304E+12,6/25/2020 0:00,BTC/USDT,9298.78,9350.9,9005,9246.75,272566.502,2510788505,724717
1.59296E+12,6/24/2020 0:00,BTC/USDT,9631.65,9678,9210,9298.4,300450.251,2825265495,748649
1.59287E+12,6/23/2020 0:00,BTC/USDT,9686.99,9723.23,9585,9631.66,164673.499,1588083862,432869
1.59278E+12,6/22/2020 0:00,BTC/USDT,9293.39,9795,9273,9686.99,260561.647,2482574354,634767
1.5927E+12,6/21/2020 0:00,BTC/USDT,9353.84,9420.47,9279,9293.51,110599.558,1033976411,316619
1.59261E+12,6/20/2020 0:00,BTC/USDT,9307,9394.29,9165,9354.04,154462.29,1436354409,425349
1.59252E+12,6/19/2020 0:00,BTC/USDT,9381.99,9453,9239,9307,219510.059,2048059719,588538
1.59244E+12,6/18/2020 0:00,BTC/USDT,9458.45,9483.85,9272.41,9381.59,158349.247,1488056321,477815
1.59235E+12,6/17/2020 0:00,BTC/USDT,9519.13,9569,9231.03,9458.45,227477.39,2143290042,623537
1.59227E+12,6/16/2020 0:00,BTC/USDT,9422.01,9595,9370,9519.12,225713.247,2143232283,641488
1.59218E+12,6/15/2020 0:00,BTC/USDT,9339.7,9490.83,8888.43,9422.01,413865.727,3811857668,1088825
1.59209E+12,6/14/2020 0:00,BTC/USDT,9468.55,9477,9240.97,9339.61,143978.523,1350388889,422272
1.59201E+12,6/13/2020 0:00,BTC/USDT,9458.77,9497.85,9340,9468.54,113449.075,1068817694,348090
1.59192E+12,6/12/2020 0:00,BTC/USDT,9277.72,9550,9238,9458.91,211611.34,1992908460,641434
1.59183E+12,6/11/2020 0:00,BTC/USDT,9884.99,9970.1,9055.07,9278.03,404046.613,3862130909,1027558
1.59175E+12,6/10/2020 0:00,BTC/USDT,9771.66,10015.99,9681.21,9884.99,193628.149,1900724588,551989
1.59166E+12,6/9/2020 0:00,BTC/USDT,9778.87,9890,9550.03,9771.66,204422.819,1986584445,553812
1.59157E+12,6/8/2020 0:00,BTC/USDT,9743.92,9816,9631,9778.87,162086.419,1575946981,474606
1.59149E+12,6/7/2020 0:00,BTC/USDT,9664.01,9823.13,9373,9743.92,253986.313,2440468631,695541
1.5914E+12,6/6/2020 0:00,BTC/USDT,9616.64,9738.77,9528,9664,152526.703,1469881938,507355
1.59132E+12,6/5/2020 0:00,BTC/USDT,9788.32,9855,9580.52,9617.29,237103.042,2307020793,674699
1.59123E+12,6/4/2020 0:00,BTC/USDT,9663.58,9884,9440,9788.33,264515.319,2564530031,769445
1.59114E+12,6/3/2020 0:00,BTC/USDT,9514.9,9694.75,9382.33,9663.59,185389.412,1770390771,571997
1.59106E+12,6/2/2020 0:00,BTC/USDT,10232.41,10262.3,9264.15,9514.9,354168.517,3459821279,939395
1.59097E+12,6/1/2020 0:00,BTC/USDT,9446.49,10497.25,9420.85,10232.48,333740.457,3267274408,922467
1.59088E+12,5/31/2020 0:00,BTC/USDT,9694.38,9698,9371.76,9446.43,219829.356,2096318342,676486
1.5908E+12,5/30/2020 0:00,BTC/USDT,9422.11,9753,9326.01,9695,255234.058,2431044087,691896
1.59071E+12,5/29/2020 0:00,BTC/USDT,9569.58,9598,9317.42,9422.26,238691.299,2255365978,627717
1.59062E+12,5/28/2020 0:00,BTC/USDT,9197.32,9621.65,9110.97,9569.59,327412.374,3062477085,801469
1.59054E+12,5/27/2020 0:00,BTC/USDT,8837.88,9230,8811,9197.32,272253.998,2466842797,700725
1.59045E+12,5/26/2020 0:00,BTC/USDT,8895.66,9011.82,8693.18,8837.05,275619.158,2439508067,736181
1.59036E+12,5/25/2020 0:00,BTC/USDT,8711.37,8977,8623.38,8895.65,302980.106,2667337683,775095
1.59028E+12,5/24/2020 0:00,BTC/USDT,9176.32,9294.44,8674,8711.37,339643.378,3070856922,872058
1.59019E+12,5/23/2020 0:00,BTC/USDT,9166.43,9300,9076.9,9176.41,201589.66,1852871138,582528
1.59011E+12,5/22/2020 0:00,BTC/USDT,9060,9259.38,8920,9166.4,276008.073,2515865909,772928
1.59002E+12,5/21/2020 0:00,BTC/USDT,9508,9573,8812.2,9060,461439.193,4241795753,1286185
1.58993E+12,5/20/2020 0:00,BTC/USDT,9772.66,9838,9281.42,9508.11,334423.59,3218411346,920679
1.58985E+12,5/19/2020 0:00,BTC/USDT,9731.11,9900,9462,9773.64,376313.845,3642878349,1062705
1.58976E+12,5/18/2020 0:00,BTC/USDT,9677.31,9958.67,9450,9731.1,363732.37,3533354105,1065425
1.58967E+12,5/17/2020 0:00,BTC/USDT,9374.99,9880,9317.16,9678.57,300859.34,2902728543,973266
1.58959E+12,5/16/2020 0:00,BTC/USDT,9311.21,9585,9210.03,9374.99,287768.201,2705830762,918028
1.5895E+12,5/15/2020 0:00,BTC/USDT,9787.62,9843.5,9100,9310.73,504107.096,4784027639,1399261
1.58941E+12,5/14/2020 0:00,BTC/USDT,9305.91,9950,9250.66,9786.8,602528.438,5798873581,1596856
1.58933E+12,5/13/2020 0:00,BTC/USDT,8808.71,9397,8790.04,9305.91,379719,3445913925,1154539
1.58924E+12,5/12/2020 0:00,BTC/USDT,8560.73,8981,8520.43,8808.71,369716.041,3246499322,1104068
1.58916E+12,5/11/2020 0:00,BTC/USDT,8723.23,9164,8151.12,8561.09,805164.964,7000184962,2107410
1.58907E+12,5/10/2020 0:00,BTC/USDT,9550.25,9580,7940,8719.53,842909.031,7302630277,2157408
1.58898E+12,5/9/2020 0:00,BTC/USDT,9809.63,9923.98,9528.23,9550.67,411941.957,3999406853,1189983
1.5889E+12,5/8/2020 0:00,BTC/USDT,9994.74,10045.03,9726,9807.49,458034.211,4537481798,1342120
1.58881E+12,5/7/2020 0:00,BTC/USDT,9148.29,10080,9022,9995,738920.219,7079465730,2004469
1.58872E+12,5/6/2020 0:00,BTC/USDT,9022.76,9405,8916.01,9148.27,507753.8,4664860084,1337479
1.58864E+12,5/5/2020 0:00,BTC/USDT,8873.99,9118.17,8766.12,9022.78,409920.13,3661156607,1172631
1.58855E+12,5/4/2020 0:00,BTC/USDT,8899.99,8954.94,8526,8873.98,440135.307,3852426972,1272135
1.58846E+12,5/3/2020 0:00,BTC/USDT,8975.18,9200,8727.24,8900,451322.713,4049513026,1308158
1.58838E+12,5/2/2020 0:00,BTC/USDT,8830.52,9020,8755.01,8975.18,295769.728,2627710360,893324
1.58829E+12,5/1/2020 0:00,BTC/USDT,8623.61,9065,8619.84,8830.52,417820.386,3680586288,1303431
1.5882E+12,4/30/2020 0:00,BTC/USDT,8784.05,9479.77,8400,8624.76,944211.711,8437341148,2329118
1.58812E+12,4/29/2020 0:00,BTC/USDT,7735.76,8988.66,7710,8784.2,871197.569,7297189827,2033439
1.58803E+12,4/28/2020 0:00,BTC/USDT,7774,7780,7662.49,7735.75,217652.761,1679915193,588167
1.58795E+12,4/27/2020 0:00,BTC/USDT,7693.63,7795.6,7623.98,7774,290336.169,2236759632,755785
1.58786E+12,4/26/2020 0:00,BTC/USDT,7534.01,7709.57,7476.86,7694.17,269921.936,2052434574,720885
1.58777E+12,4/25/2020 0:00,BTC/USDT,7504.62,7722.33,7433,7534.01,243266.807,1836251609,645606
1.58769E+12,4/24/2020 0:00,BTC/USDT,7483.36,7612.91,7388,7504.11,278378.368,2091451738,808016
1.5876E+12,4/23/2020 0:00,BTC/USDT,7120.06,7802.38,7020,7483.35,472510.047,3475717727,1298970
1.58751E+12,4/22/2020 0:00,BTC/USDT,6838,7154.9,6812.57,7120.06,306482.163,2147460698,926951
1.58743E+12,4/21/2020 0:00,BTC/USDT,6825.28,6940,6759.16,6838,288024.528,1972271577,927606
1.58734E+12,4/20/2020 0:00,BTC/USDT,7118.04,7208.55,6735.95,6825.29,445104.981,3107676568,1327875
1.58725E+12,4/19/2020 0:00,BTC/USDT,7242.49,7258.42,7055,7118.03,216975.114,1550386465,687566
1.58717E+12,4/18/2020 0:00,BTC/USDT,7022,7290,7008.11,7242.42,225807.171,1616702892,665801
1.58708E+12,4/17/2020 0:00,BTC/USDT,7098.15,7140,6981,7022.44,277339.601,1958075005,815405
1.587E+12,4/16/2020 0:00,BTC/USDT,6616.88,7190.92,6465.33,7098.15,559868.603,3869854830,1570129
1.58691E+12,4/15/2020 0:00,BTC/USDT,6864.11,6929,6602.59,6616.89,281136.689,1902882417,978500
1.58682E+12,4/14/2020 0:00,BTC/USDT,6834.01,6975.6,6751,6864.11,280445.427,1926255197,1002761
1.58674E+12,4/13/2020 0:00,BTC/USDT,6900.19,6900.99,6558,6834,421954.773,2840095792,1257602
1.58665E+12,4/12/2020 0:00,BTC/USDT,6874.17,7173.98,6775.66,6900.52,321594.822,2245397130,960439
1.58656E+12,4/11/2020 0:00,BTC/USDT,6858,6944.28,6757.29,6874.18,224157.844,1535701120,703329
1.58648E+12,4/10/2020 0:00,BTC/USDT,7278.83,7290,6741,6857.82,440148.453,3057722781,1366733
1.58639E+12,4/9/2020 0:00,BTC/USDT,7357.15,7365.69,7105.98,7278.65,293638.581,2136691783,844238
1.5863E+12,4/8/2020 0:00,BTC/USDT,7192.9,7417.83,7145.14,7357.66,332599.575,2426530950,1007080
1.58622E+12,4/7/2020 0:00,BTC/USDT,7325.73,7457,7070.43,7192.9,419572.04,3065548692,1075255
1.58613E+12,4/6/2020 0:00,BTC/USDT,6768.9,7370,6760,7325.73,461331.013,3269655314,1279153
1.58604E+12,4/5/2020 0:00,BTC/USDT,6851.4,6893.44,6668.02,6768.9,239224.508,1622119003,698862
1.58596E+12,4/4/2020 0:00,BTC/USDT,6729.8,7020,6629.99,6851.1,319849.757,2168134179,918658
1.58587E+12,4/3/2020 0:00,BTC/USDT,6791.65,7049.11,6600,6729.8,411944.927,2809083862,1074346
1.58579E+12,4/2/2020 0:00,BTC/USDT,6641.22,7290,6542.73,6791.63,531321.428,3604597593,1382876
1.5857E+12,4/1/2020 0:00,BTC/USDT,6407.1,6693,6140,6641.51,390529.602,2470585504,1158799
1.58561E+12,3/31/2020 0:00,BTC/USDT,6389.52,6516.63,6320,6407.1,262522.644,1689175319,790788
1.58553E+12,3/30/2020 0:00,BTC/USDT,5876.27,6606.15,5850,6391.08,387321.998,2435748935,1071219
1.58544E+12,3/29/2020 0:00,BTC/USDT,6231.81,6260,5857.6,5876.27,251335.919,1525085227,695647
1.58535E+12,3/28/2020 0:00,BTC/USDT,6353.64,6354.74,6004,6230.95,341944.185,2120036125,1008455
1.58527E+12,3/27/2020 0:00,BTC/USDT,6733.76,6840,6230,6353.64,258213.519,1715677662,741333
1.58518E+12,3/26/2020 0:00,BTC/USDT,6673.57,6777.5,6500,6733.76,281245.628,1870132449,808889
1.58509E+12,3/25/2020 0:00,BTC/USDT,6740.86,6960.71,6436.26,6673.41,400684.542,2667204859,1046097
1.58501E+12,3/24/2020 0:00,BTC/USDT,6463.21,6840,6369,6741.33,437968.553,2903592539,1114257
1.58492E+12,3/23/2020 0:00,BTC/USDT,5810.3,6619.9,5670,6463.84,489746.087,3012248579,1193611
1.58484E+12,3/22/2020 0:00,BTC/USDT,6183.84,6408.91,5730.35,5810.17,391002.795,2379970465,1072425
1.58475E+12,3/21/2020 0:00,BTC/USDT,6204.47,6457.17,5854.01,6183.69,387679.649,2387762770,986672
1.58466E+12,3/20/2020 0:00,BTC/USDT,6159.41,6911,5650,6203.77,571898.016,3643186060,1274738
1.58458E+12,3/19/2020 0:00,BTC/USDT,5389.94,6400,5246.5,6159.6,499391.19,2922169779,1105378
1.58449E+12,3/18/2020 0:00,BTC/USDT,5306.42,5435,4982.75,5389.64,402005.703,2108477121,915737
1.5844E+12,3/17/2020 0:00,BTC/USDT,5027.11,5529.98,4913.49,5307.38,429908.098,2271134947,1054231
1.58432E+12,3/16/2020 0:00,BTC/USDT,5354.81,5361.26,4413.62,5026.26,621555.792,3043134893,1445469
1.58423E+12,3/15/2020 0:00,BTC/USDT,5167.21,5954.47,5089.12,5357.32,356311.765,1916062699,806813
1.58414E+12,3/14/2020 0:00,BTC/USDT,5569.84,5638.42,5040,5167.01,316242.586,1697439879,778184
1.58406E+12,3/13/2020 0:00,BTC/USDT,4762.28,5971,3621.81,5570.26,935489.242,4777193239,2491958
1.58397E+12,3/12/2020 0:00,BTC/USDT,7938.39,7969,4347,4764.65,784747.02,4935684191,1559176
1.58388E+12,3/11/2020 0:00,BTC/USDT,7898.21,7988,7593.29,7938.39,220537.381,1724800754,401429
