unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1.6078E+12,12/12/2020 19:00,BTC/USDT,18683.82,18850,18683.82,18796,14344.939,269135916,69499
1.6078E+12,12/12/2020 18:00,BTC/USDT,18475.19,18747,18475.18,18683.82,22385.764,417362992.8,98711
1.60779E+12,12/12/2020 17:00,BTC/USDT,18388.4,18510,18366.59,18475.19,7290.009,134465681.6,37680
1.60779E+12,12/12/2020 16:00,BTC/USDT,18391.51,18437,18358,18388.4,6372.973,117246650.6,36909
1.60779E+12,12/12/2020 15:00,BTC/USDT,18364.54,18430,18308,18391.52,7050.714,129505518.4,42201
1.60778E+12,12/12/2020 14:00,BTC/USDT,18390.54,18464.39,18312.77,18365.65,9781.039,179791980.3,50159
1.60778E+12,12/12/2020 13:00,BTC/USDT,18436.93,18437.89,18379.05,18390.47,5221.809,96118131.52,33311
1.60777E+12,12/12/2020 12:00,BTC/USDT,18498.08,18517.99,18416.81,18436.92,6433.045,118759869.7,40070
1.60777E+12,12/12/2020 11:00,BTC/USDT,18377,18507.77,18365,18498.02,7870.23,145207751.2,44766
1.60777E+12,12/12/2020 10:00,BTC/USDT,18426.99,18449.98,18370,18377,6533.961,120217367,35177
1.60776E+12,12/12/2020 9:00,BTC/USDT,18366.7,18475.85,18336.1,18426.99,10511.416,193634435.1,55047
1.60776E+12,12/12/2020 8:00,BTC/USDT,18368,18448.07,18322.27,18366.69,10075.497,185208646.7,53143
1.60776E+12,12/12/2020 7:00,BTC/USDT,18308,18395.02,18289.9,18368,6071.701,111340905.8,35760
1.60775E+12,12/12/2020 6:00,BTC/USDT,18306,18354.88,18276.54,18309,4261.048,78005853.43,30728
1.60775E+12,12/12/2020 5:00,BTC/USDT,18362.01,18397.54,18302.25,18306.42,4487.451,82307128.92,33604
1.60775E+12,12/12/2020 4:00,BTC/USDT,18271.8,18397.98,18250,18362,5495.706,100698792,33834
1.60774E+12,12/12/2020 3:00,BTC/USDT,18312.25,18329,18259.23,18271.24,4187.597,76580741.55,26674
1.60774E+12,12/12/2020 2:00,BTC/USDT,18272.35,18346.28,18267.29,18312.1,4486.92,82155352.11,30063
1.60773E+12,12/12/2020 1:00,BTC/USDT,18334.96,18370.5,18263.8,18272.37,7211.44,132028859.8,41189
1.60773E+12,12/12/2020 0:00,BTC/USDT,18031.71,18367,18012.21,18334.96,17103.939,311677093.3,83107
1.60773E+12,12/11/2020 23:00,BTC/USDT,18119.98,18140.01,18005,18031.47,5954.587,107559501.3,35943
1.60772E+12,12/11/2020 22:00,BTC/USDT,18092.32,18174,18051.1,18119.98,7791.506,141268713,46388
1.60772E+12,12/11/2020 21:00,BTC/USDT,17975.81,18125.64,17940.62,18092.32,8893.91,160434093.2,45744
1.60772E+12,12/11/2020 20:00,BTC/USDT,17969.04,18056.29,17914.01,17973.69,6644.158,119360241,37168
1.60771E+12,12/11/2020 19:00,BTC/USDT,18032.91,18089,17950,17969.19,7080.186,127681643.8,40407
1.60771E+12,12/11/2020 18:00,BTC/USDT,17988.97,18044.3,17934.14,18032.91,6567.212,118117025.1,34790
1.60771E+12,12/11/2020 17:00,BTC/USDT,17971.99,18008,17870,17987.25,9309.156,166960759,48779
1.6077E+12,12/11/2020 16:00,BTC/USDT,18093.72,18105.1,17937.61,17972.24,8907.514,160394496.5,49106
1.6077E+12,12/11/2020 15:00,BTC/USDT,18054.88,18134,18015.65,18093.98,11282.268,203811659.1,57995
1.6077E+12,12/11/2020 14:00,BTC/USDT,17962.55,18080,17885.33,18054.85,13859.713,249159776.5,69836
1.60769E+12,12/11/2020 13:00,BTC/USDT,17859.8,17980,17825.04,17964.01,14033.354,251237447.6,67767
1.60769E+12,12/11/2020 12:00,BTC/USDT,17646.39,17913.8,17609.34,17859.8,21023.295,373856940.6,91854
1.60768E+12,12/11/2020 11:00,BTC/USDT,17754.21,17760.08,17586,17646.4,17886.012,315996721,85062
1.60768E+12,12/11/2020 10:00,BTC/USDT,17797.7,17871,17555,17754.21,28010.521,496627894.9,119348
1.60768E+12,12/11/2020 9:00,BTC/USDT,17897.8,17905.24,17720,17797.7,12059.319,214651809.4,64637
1.60767E+12,12/11/2020 8:00,BTC/USDT,17810,17991.1,17808.01,17896.63,18000.28,322028666.5,89569
1.60767E+12,12/11/2020 7:00,BTC/USDT,17918.31,17940,17680,17810.01,19093.034,339533699.2,92333
1.60767E+12,12/11/2020 6:00,BTC/USDT,17893.47,17964.09,17805.09,17918.31,8553.884,153014168.2,45378
1.60766E+12,12/11/2020 5:00,BTC/USDT,17958.01,18017.58,17825.26,17893.46,8096.702,145000447.9,41245
1.60766E+12,12/11/2020 4:00,BTC/USDT,17986.67,18042.64,17920,17958,7485.087,134515802.6,40446
1.60766E+12,12/11/2020 3:00,BTC/USDT,17806,17995,17702.92,17987.56,16196.043,289325127.8,79277
1.60765E+12,12/11/2020 2:00,BTC/USDT,17896.01,18034.97,17801,17808.25,15156.04,271511803,73746
1.60765E+12,12/11/2020 1:00,BTC/USDT,18010,18070,17785,17896,26332.503,471936931.4,118606
1.60764E+12,12/11/2020 0:00,BTC/USDT,18254,18290.44,17938.2,18010,19649.786,355754815.3,88154
1.60764E+12,12/10/2020 23:00,BTC/USDT,18326.25,18381.33,18220,18253.51,7033.136,128707941.7,39761
1.60764E+12,12/10/2020 22:00,BTC/USDT,18350.2,18400,18300,18326.26,4390.513,80513688.57,31523
1.60763E+12,12/10/2020 21:00,BTC/USDT,18362.52,18404.73,18307.32,18350.21,5686.553,104380640.1,31675
1.60763E+12,12/10/2020 20:00,BTC/USDT,18397.46,18436,18335.88,18362.52,8695.176,159931994.9,47531
1.60763E+12,12/10/2020 19:00,BTC/USDT,18267.58,18408,18216.82,18397.46,11522.352,211145720.1,55040
1.60762E+12,12/10/2020 18:00,BTC/USDT,18213.42,18324.71,18191.2,18267.57,10918.02,199394061.5,50986
1.60762E+12,12/10/2020 17:00,BTC/USDT,18174.02,18218.9,18077,18213.42,7917.791,143707724,46295
1.60762E+12,12/10/2020 16:00,BTC/USDT,18131.28,18230.57,18095,18174.02,10295.733,187029985,58106
1.60761E+12,12/10/2020 15:00,BTC/USDT,18088.49,18160,17916,18131.28,25078.388,452054125,122182
1.60761E+12,12/10/2020 14:00,BTC/USDT,18237.99,18260,18045,18087.63,14248.617,258097803.2,72419
1.60761E+12,12/10/2020 13:00,BTC/USDT,18217.22,18256,18042,18237.68,20867.804,378665406.2,93330
1.6076E+12,12/10/2020 12:00,BTC/USDT,18190,18289.57,18168,18217.22,7584.211,138321844.6,45063
1.6076E+12,12/10/2020 11:00,BTC/USDT,18148.17,18258.86,18120.68,18190,9385.728,170723100.1,53721
1.60759E+12,12/10/2020 10:00,BTC/USDT,18236.64,18282.32,18118,18148.18,14189.473,258204938.1,68783
1.60759E+12,12/10/2020 9:00,BTC/USDT,18435.76,18487.47,18219,18236.64,14220.86,260734754.6,69285
1.60759E+12,12/10/2020 8:00,BTC/USDT,18334.99,18475.48,18320,18435.75,8541.825,157422809.3,55706
1.60758E+12,12/10/2020 7:00,BTC/USDT,18299.09,18391.69,18291,18334.77,4071.746,74725175.95,28438
1.60758E+12,12/10/2020 6:00,BTC/USDT,18376.92,18443.93,18280,18297.59,8566.575,157170687.5,45543
1.60758E+12,12/10/2020 5:00,BTC/USDT,18416.32,18418.73,18296.06,18376.91,6782.556,124557391,41248
1.60757E+12,12/10/2020 4:00,BTC/USDT,18410.3,18492.41,18388,18417.5,5352.145,98758658.15,31563
1.60757E+12,12/10/2020 3:00,BTC/USDT,18388.87,18477.77,18348.98,18410.31,5321.535,98036604.3,30616
1.60757E+12,12/10/2020 2:00,BTC/USDT,18427.23,18487.3,18353.29,18388.86,5365.52,98871127.68,31958
1.60756E+12,12/10/2020 1:00,BTC/USDT,18433.01,18500.99,18285.75,18427.29,9443.628,173803678.1,46916
1.60756E+12,12/10/2020 0:00,BTC/USDT,18537.97,18550,18414.86,18433.07,8480.356,156632731.7,43898
1.60755E+12,12/9/2020 23:00,BTC/USDT,18547.47,18639.7,18521.73,18537.98,7782.955,144635604.5,42951
1.60755E+12,12/9/2020 22:00,BTC/USDT,18511.91,18610.32,18482.37,18547.46,10986.735,203905907.6,61301
1.60755E+12,12/9/2020 21:00,BTC/USDT,18331.99,18551.2,18316.5,18511.91,10510.96,193920740.1,56188
1.60754E+12,12/9/2020 20:00,BTC/USDT,18248,18371.6,18200,18331.99,9343.434,170962571.2,51356
1.60754E+12,12/9/2020 19:00,BTC/USDT,18194.01,18285,18194.01,18248,6687.102,121991425.8,38054
1.60754E+12,12/9/2020 18:00,BTC/USDT,18304.98,18342.19,18158,18194,10562.756,192562158.1,56003
1.60753E+12,12/9/2020 17:00,BTC/USDT,18385.53,18436.9,18288,18304.98,7920.112,145401153.6,47078
1.60753E+12,12/9/2020 16:00,BTC/USDT,18344.99,18388,18250,18385.52,9783.963,179174756.8,48496
1.60753E+12,12/9/2020 15:00,BTC/USDT,18440.85,18459.36,18292,18345,12247.643,224756353.6,60529
1.60752E+12,12/9/2020 14:00,BTC/USDT,18474.84,18515,18417.34,18441.08,15096.031,278680534.8,77932
1.60752E+12,12/9/2020 13:00,BTC/USDT,18229.11,18478,18161.5,18473.4,18174.486,332756814.1,83574
1.60752E+12,12/9/2020 12:00,BTC/USDT,18236.78,18365,18204.07,18229.11,8797.349,160822097.7,47591
1.60751E+12,12/9/2020 11:00,BTC/USDT,18225,18380.9,18172.76,18235.84,16261.962,297210119.6,72047
1.60751E+12,12/9/2020 10:00,BTC/USDT,18035.73,18241.19,17977,18224.99,17898.782,324364118.7,84234
1.6075E+12,12/9/2020 9:00,BTC/USDT,17948.59,18104.85,17907.77,18034.87,21550.828,388071264.8,97011
1.6075E+12,12/9/2020 8:00,BTC/USDT,17923.27,18050,17650,17948.12,46107.277,822397148,192757
1.6075E+12,12/9/2020 7:00,BTC/USDT,18217.59,18247.64,17850,17923.95,22792.683,410471541.2,99737
1.60749E+12,12/9/2020 6:00,BTC/USDT,18211.22,18280,18152,18217.6,11395.726,207666426.4,48030
1.60749E+12,12/9/2020 5:00,BTC/USDT,18157.01,18244,18040.81,18211.22,14859.995,269675806.1,71755
1.60749E+12,12/9/2020 4:00,BTC/USDT,18289.7,18295.24,18120,18157,6903.571,125716915.1,38326
1.60748E+12,12/9/2020 3:00,BTC/USDT,18276.03,18303.45,18214.32,18289.7,6757.861,123414893.3,34956
1.60748E+12,12/9/2020 2:00,BTC/USDT,18209.15,18319.57,18143.75,18276.03,10150.106,185078589.1,54463
1.60748E+12,12/9/2020 1:00,BTC/USDT,18178.22,18321.11,18010,18209.14,25607.807,465419972.6,109203
1.60747E+12,12/9/2020 0:00,BTC/USDT,18319.33,18377.74,18135,18178.22,24943.565,455742221.4,100311
1.60747E+12,12/8/2020 23:00,BTC/USDT,18316,18441.57,18133.33,18319.32,33924.277,621139402,152532
1.60746E+12,12/8/2020 22:00,BTC/USDT,18770.99,18828,18283.7,18316,19616.806,364657254.7,91162
1.60746E+12,12/8/2020 21:00,BTC/USDT,18738.97,18822.8,18681.25,18770,8745.479,164051866.9,45066
1.60746E+12,12/8/2020 20:00,BTC/USDT,18792.49,18845,18663.65,18738.98,12963.588,243050235.3,64624
1.60745E+12,12/8/2020 19:00,BTC/USDT,18825.23,18890,18781.4,18791.99,5899.784,111132327,33566
1.60745E+12,12/8/2020 18:00,BTC/USDT,18921.57,18925,18820,18825.23,4661.941,87967125.04,31421
1.60745E+12,12/8/2020 17:00,BTC/USDT,18826.01,18937.75,18813.47,18921.57,5650.825,106681632,32907
1.60744E+12,12/8/2020 16:00,BTC/USDT,18805,18905,18737.77,18826,13947.839,262658551.5,62189
1.60744E+12,12/8/2020 15:00,BTC/USDT,18862.51,18912,18775.3,18804.99,10253.616,193091818.4,47042
1.60744E+12,12/8/2020 14:00,BTC/USDT,18916.53,18974.19,18860,18862.5,10433.285,197326495.7,50854
1.60743E+12,12/8/2020 13:00,BTC/USDT,18723.79,18935.5,18723.79,18916.53,16604.854,313118094.8,78539
1.60743E+12,12/8/2020 12:00,BTC/USDT,18765.93,18859.59,18600.51,18723.06,26238.7,491135264.7,115545
1.60743E+12,12/8/2020 11:00,BTC/USDT,18817,18868,18725,18765.94,9815.029,184535393.1,55031
1.60742E+12,12/8/2020 10:00,BTC/USDT,18791.5,18879.5,18706,18816.99,15409.229,289898734.5,74364
1.60742E+12,12/8/2020 9:00,BTC/USDT,19073.99,19105.7,18675,18792,31905.068,601608832.1,131955
1.60741E+12,12/8/2020 8:00,BTC/USDT,19151.51,19177.31,19007.1,19074,10423.913,199086258.3,51129
1.60741E+12,12/8/2020 7:00,BTC/USDT,19165.02,19202,19142,19151.5,3985.042,76383052.29,25671
1.60741E+12,12/8/2020 6:00,BTC/USDT,19312.47,19319.38,19079.64,19165.03,13919.371,267019031,54335
1.6074E+12,12/8/2020 5:00,BTC/USDT,19182.42,19318.97,19182.41,19311.26,4899.115,94265341.81,27703
1.6074E+12,12/8/2020 4:00,BTC/USDT,19160.11,19220,19155.59,19182.41,3619.217,69469231.86,24175
1.6074E+12,12/8/2020 3:00,BTC/USDT,19183.79,19203,19137.51,19160,3762.499,72113092.36,21671
1.60739E+12,12/8/2020 2:00,BTC/USDT,19213.11,19222.69,19163.7,19183.78,3152.081,60490499.04,18890
1.60739E+12,12/8/2020 1:00,BTC/USDT,19237.61,19246,19151.42,19213.11,4964.094,95292296.03,27862
1.60739E+12,12/8/2020 0:00,BTC/USDT,19172.87,19238.5,19143.66,19237.6,5918.48,113575456.5,32794
1.60738E+12,12/7/2020 23:00,BTC/USDT,19113.7,19219.46,19074.43,19172.88,7492.382,143595557,40066
1.60738E+12,12/7/2020 22:00,BTC/USDT,19082.09,19123.94,19060.69,19113.7,3488.767,66621423.61,25062
1.60737E+12,12/7/2020 21:00,BTC/USDT,19049.82,19118,19016.51,19081.93,5106.029,97422286.78,29336
1.60737E+12,12/7/2020 20:00,BTC/USDT,18968.01,19061.76,18941.75,19049.81,5280.654,100358322.7,33009
1.60737E+12,12/7/2020 19:00,BTC/USDT,18942.38,19046.82,18913.74,18968,9205.937,174755343.9,48456
1.60736E+12,12/7/2020 18:00,BTC/USDT,19165.02,19191.97,18908.66,18942.39,21747.607,413473555,91283
1.60736E+12,12/7/2020 17:00,BTC/USDT,19195.57,19213.09,19139.12,19165.01,4662.692,89391576.25,27360
1.60736E+12,12/7/2020 16:00,BTC/USDT,19215.94,19245,19172.09,19195,5975.656,114800503.5,32374
1.60735E+12,12/7/2020 15:00,BTC/USDT,19200.01,19269,19175.11,19215.93,5024.516,96569192.49,32609
1.60735E+12,12/7/2020 14:00,BTC/USDT,19196.01,19240,19100,19200.01,10374.939,198901580,53111
1.60735E+12,12/7/2020 13:00,BTC/USDT,19243.85,19262,19188.4,19196,4708.868,90507141.22,31132
1.60734E+12,12/7/2020 12:00,BTC/USDT,19114.18,19247.82,19100.22,19243.86,8288.295,159011479.8,43668
1.60734E+12,12/7/2020 11:00,BTC/USDT,19190.9,19240,19100,19114.18,7786.748,149272818.6,44834
1.60734E+12,12/7/2020 10:00,BTC/USDT,19221.39,19265,19174.2,19190.89,5946.654,114260659.8,35831
1.60733E+12,12/7/2020 9:00,BTC/USDT,19260.01,19265,19181.94,19221.89,6840.876,131500823.3,41386
1.60733E+12,12/7/2020 8:00,BTC/USDT,19381.58,19396.61,19219.12,19260.01,9809.785,189127802,48696
1.60732E+12,12/7/2020 7:00,BTC/USDT,19314.11,19420,19300,19381.57,5347.665,103482275.6,33246
1.60732E+12,12/7/2020 6:00,BTC/USDT,19254.57,19370,19242,19314.2,5420.052,104715040.3,34289
1.60732E+12,12/7/2020 5:00,BTC/USDT,19291.01,19308.01,19247.15,19254.57,3041.74,58634892.54,23854
1.60731E+12,12/7/2020 4:00,BTC/USDT,19287.32,19313,19239.03,19291,3311.797,63850651.27,23059
1.60731E+12,12/7/2020 3:00,BTC/USDT,19211.99,19293.8,19165.1,19287.31,5465.821,105117260.6,32335
1.60731E+12,12/7/2020 2:00,BTC/USDT,19301.64,19317.04,19152.18,19211.99,7012.906,134880668.2,35042
1.6073E+12,12/7/2020 1:00,BTC/USDT,19329.17,19359.7,19228.01,19301.65,7924.186,152898454.8,38188
1.6073E+12,12/7/2020 0:00,BTC/USDT,19375,19446.36,19301,19329.17,10137.799,196402405.3,48668
1.6073E+12,12/6/2020 23:00,BTC/USDT,19133.3,19449.1,19132.31,19375.02,18207.523,352187495.1,84863
1.60729E+12,12/6/2020 22:00,BTC/USDT,19246.02,19262,19050.12,19133.56,8669.247,166104887.8,47931
1.60729E+12,12/6/2020 21:00,BTC/USDT,19172.12,19250,19118.13,19245.64,5873.533,112723190.1,34815
1.60728E+12,12/6/2020 20:00,BTC/USDT,19137.11,19194.59,19128.18,19172.12,3463.121,66354348.43,24154
1.60728E+12,12/6/2020 19:00,BTC/USDT,19113.99,19163,19080.7,19137.11,3332.916,63732664.56,24923
1.60728E+12,12/6/2020 18:00,BTC/USDT,19136.34,19180,19105.18,19114,3403.653,65134198.37,23584
1.60727E+12,12/6/2020 17:00,BTC/USDT,19110.51,19186.7,19071.51,19136.34,4329.036,82858689.61,28519
1.60727E+12,12/6/2020 16:00,BTC/USDT,19132.17,19224,19023.94,19110.5,11119.764,212599626.5,54571
1.60727E+12,12/6/2020 15:00,BTC/USDT,19127.69,19165.51,19105,19132.16,6215.791,118920621.7,32948
1.60726E+12,12/6/2020 14:00,BTC/USDT,18952.2,19138,18929.78,19127.69,12235.678,233120272.3,57639
1.60726E+12,12/6/2020 13:00,BTC/USDT,18988,19025,18855.35,18952.2,10697.253,202578622.5,53211
1.60726E+12,12/6/2020 12:00,BTC/USDT,19093,19094.01,18963.01,18987.99,5147.056,97917367.53,32368
1.60725E+12,12/6/2020 11:00,BTC/USDT,19046.77,19109,18968,19092.99,5443.439,103591831.2,36608
1.60725E+12,12/6/2020 10:00,BTC/USDT,19044.99,19065.05,18962.67,19045.05,5316.554,101148237.4,32254
1.60725E+12,12/6/2020 9:00,BTC/USDT,19024.33,19086.47,18952,19044.99,9045.015,172110143.7,46217
1.60724E+12,12/6/2020 8:00,BTC/USDT,19238.17,19256,19007.99,19024.45,11438.967,218694350.4,52148
1.60724E+12,12/6/2020 7:00,BTC/USDT,19192.09,19265.35,19178.24,19238.17,4146.214,79721635.1,26130
1.60723E+12,12/6/2020 6:00,BTC/USDT,19158.58,19226,19142.52,19192.09,3853.153,73955242.38,25488
1.60723E+12,12/6/2020 5:00,BTC/USDT,19193.01,19226.96,19112,19158.58,5844.405,111989811.4,29791
1.60723E+12,12/6/2020 4:00,BTC/USDT,19183.82,19238.19,19158.58,19193.02,3814.271,73225079.33,28604
1.60722E+12,12/6/2020 3:00,BTC/USDT,19238.35,19252.27,19145,19183.82,7172.538,137610297.9,36444
1.60722E+12,12/6/2020 2:00,BTC/USDT,19267.97,19290,19211.29,19238.36,5710.958,109944525.4,29221
1.60722E+12,12/6/2020 1:00,BTC/USDT,19269.92,19355,19231.68,19267.87,9689.991,186965618.7,46492
1.60721E+12,12/6/2020 0:00,BTC/USDT,19147.63,19288,19131.8,19270.01,11834.53,227451111.8,54857
1.60721E+12,12/5/2020 23:00,BTC/USDT,19022.71,19156,19019.46,19147.62,4507.481,86087671.55,28705
1.60721E+12,12/5/2020 22:00,BTC/USDT,19009,19053.48,18978.44,19022.72,3580.376,68085221.43,28405
1.6072E+12,12/5/2020 21:00,BTC/USDT,19058.56,19112.9,19000,19009,4873.198,92867126.26,34937
1.6072E+12,12/5/2020 20:00,BTC/USDT,19118,19140,19000.4,19058.57,4893.455,93332089.92,32129
1.60719E+12,12/5/2020 19:00,BTC/USDT,19120.13,19186.07,19075.34,19118,4789.279,91604298.2,30955
1.60719E+12,12/5/2020 18:00,BTC/USDT,19130,19150,19091.61,19120.12,3798.095,72638869.91,26780
1.60719E+12,12/5/2020 17:00,BTC/USDT,19098.93,19130.65,19025.58,19129.99,3696.166,70527477.26,25150
1.60718E+12,12/5/2020 16:00,BTC/USDT,19112.59,19159.97,19055.31,19098.93,5859.714,111916326.6,34979
1.60718E+12,12/5/2020 15:00,BTC/USDT,19080,19157.18,19056.62,19112.58,7070.108,135073943.9,40421
1.60718E+12,12/5/2020 14:00,BTC/USDT,18995.71,19094.7,18975,19080,5644.192,107464046.6,39096
1.60717E+12,12/5/2020 13:00,BTC/USDT,19070.72,19080.32,18960.49,18995.45,5359.517,101857622.1,43137
1.60717E+12,12/5/2020 12:00,BTC/USDT,19025.15,19088.57,18972.31,19070.72,7832.301,149122095,43023
1.60717E+12,12/5/2020 11:00,BTC/USDT,19128.99,19137.4,18972.29,19025.97,10652.365,202710486.1,50178
1.60716E+12,12/5/2020 10:00,BTC/USDT,19125.01,19150,19050,19129,5521.861,105487349.9,32844
1.60716E+12,12/5/2020 9:00,BTC/USDT,19161.1,19180,19073.4,19125.01,6662.84,127375843.5,39383
1.60716E+12,12/5/2020 8:00,BTC/USDT,18919.12,19203.46,18919.12,19161.02,14425.012,275386195.6,68967
1.60715E+12,12/5/2020 7:00,BTC/USDT,18970.01,18993.51,18905.98,18919.13,5215.502,98798613.26,34057
1.60715E+12,12/5/2020 6:00,BTC/USDT,18964.26,18996.89,18915,18969.54,6377.817,120881305.2,35259
1.60714E+12,12/5/2020 5:00,BTC/USDT,18870.73,18982.35,18848.25,18964.26,6131.053,116009155.8,37796
1.60714E+12,12/5/2020 4:00,BTC/USDT,18828.61,18941.43,18807.94,18870.92,7214.841,136162975.1,40356
1.60714E+12,12/5/2020 3:00,BTC/USDT,18802.41,18888,18741.75,18828.6,6522.428,122762554.7,36225
1.60713E+12,12/5/2020 2:00,BTC/USDT,18658.34,18860.1,18650.43,18802.41,8750.429,164102112,42927
1.60713E+12,12/5/2020 1:00,BTC/USDT,18776.18,18830,18645,18658.34,8058.299,151019402.6,40853
1.60713E+12,12/5/2020 0:00,BTC/USDT,18662.72,18800,18510,18776.17,18476.318,344235078.7,79541
1.60712E+12,12/4/2020 23:00,BTC/USDT,18674.13,18852,18616,18664.2,14793.485,277292375.9,66058
1.60712E+12,12/4/2020 22:00,BTC/USDT,18821.99,18887.06,18570,18673.97,13036.897,244363832.7,72665
1.60712E+12,12/4/2020 21:00,BTC/USDT,18971.52,18997.4,18737.59,18822,10303.595,194294919.4,54117
1.60711E+12,12/4/2020 20:00,BTC/USDT,19043.99,19049,18866,18971.52,6875.383,130381967.4,36555
1.60711E+12,12/4/2020 19:00,BTC/USDT,19054.99,19065.83,19002,19042.51,3061.329,58268604.37,23956
1.6071E+12,12/4/2020 18:00,BTC/USDT,18971.21,19084.88,18934,19055,5459.065,103778753.1,33113
1.6071E+12,12/4/2020 17:00,BTC/USDT,18979.75,19036.63,18937.53,18971.84,7406.905,140659782.5,38062
1.6071E+12,12/4/2020 16:00,BTC/USDT,18950,18996.04,18818.21,18979.75,15357.118,290419625.5,70824
1.60709E+12,12/4/2020 15:00,BTC/USDT,19046.99,19074.08,18933,18950,9658.149,183404402.6,48503
1.60709E+12,12/4/2020 14:00,BTC/USDT,19000.94,19144.31,18912.42,19046.99,13749.571,262068329.9,61679
1.60709E+12,12/4/2020 13:00,BTC/USDT,19019.99,19030,18909.66,19000.93,9785.532,185728653.1,46469
1.60708E+12,12/4/2020 12:00,BTC/USDT,18838,19030,18669.13,19020,30676.586,578159108.6,130760
1.60708E+12,12/4/2020 11:00,BTC/USDT,18977.82,19071.53,18750,18838.05,22623.443,428763906.7,97825
1.60708E+12,12/4/2020 10:00,BTC/USDT,19361.56,19367,18869,18977.81,36669.963,697953561.1,163774
1.60707E+12,12/4/2020 9:00,BTC/USDT,19398.25,19426.9,19324.44,19361.57,5354.229,103681991.6,35428
1.60707E+12,12/4/2020 8:00,BTC/USDT,19289.26,19457.82,19287.26,19397.87,13309.277,258088021.8,59033
1.60707E+12,12/4/2020 7:00,BTC/USDT,19327.17,19352.26,19249,19289.25,7840.894,151356868,43688
1.60706E+12,12/4/2020 6:00,BTC/USDT,19206.27,19365,19200.93,19327.16,6762.888,130602065.4,42322
1.60706E+12,12/4/2020 5:00,BTC/USDT,19298.3,19319.9,19200,19207.78,4510.389,86926307.32,33033
1.60705E+12,12/4/2020 4:00,BTC/USDT,19170.44,19325,19131.36,19298.31,7069.475,136068345,41001
1.60705E+12,12/4/2020 3:00,BTC/USDT,19266.72,19330,19115,19168.51,10900.847,209703261.8,54489
1.60705E+12,12/4/2020 2:00,BTC/USDT,19335.26,19383.67,19260,19266.72,7265.299,140303897.6,44664
1.60704E+12,12/4/2020 1:00,BTC/USDT,19472,19499,19325.02,19335.25,6969.365,135126080,40782
1.60704E+12,12/4/2020 0:00,BTC/USDT,19432.66,19537.16,19390.01,19471.71,6832.255,132975642.7,37295
1.60704E+12,12/3/2020 23:00,BTC/USDT,19473.41,19561,19420,19434.3,6690.185,130384594.9,39029
1.60703E+12,12/3/2020 22:00,BTC/USDT,19451.94,19489.76,19412.9,19473.41,3767.583,73308100.98,25476
1.60703E+12,12/3/2020 21:00,BTC/USDT,19379.03,19475,19340.01,19452.42,4699.767,91264953.58,29521
1.60703E+12,12/3/2020 20:00,BTC/USDT,19426.34,19449.96,19315,19379.02,6199.953,120185046.7,34568
1.60702E+12,12/3/2020 19:00,BTC/USDT,19384.24,19437.3,19345,19426.35,3788.917,73473854.9,27243
1.60702E+12,12/3/2020 18:00,BTC/USDT,19312.36,19413.88,19312.35,19384.24,4416.503,85529529.86,30749
1.60701E+12,12/3/2020 17:00,BTC/USDT,19374.75,19400,19207.5,19312.35,10916.199,210482317.8,53360
1.60701E+12,12/3/2020 16:00,BTC/USDT,19560.91,19640,19268.79,19375.03,27163.518,527794199.7,125956
1.60701E+12,12/3/2020 15:00,BTC/USDT,19361.56,19570,19310,19560.91,12118.814,235663184.6,63512
1.607E+12,12/3/2020 14:00,BTC/USDT,19295.61,19417.6,19287.97,19361.56,6912.021,133864573.1,40736
1.607E+12,12/3/2020 13:00,BTC/USDT,19334.37,19396.41,19268.01,19295.61,7065.07,136588023.4,43375
1.607E+12,12/3/2020 12:00,BTC/USDT,19420.01,19454.15,19254.9,19334.36,12759.626,246548405.4,65546
1.60699E+12,12/3/2020 11:00,BTC/USDT,19375.01,19479.2,19300,19420.01,12327.762,239123368.5,69625
1.60699E+12,12/3/2020 10:00,BTC/USDT,19374.71,19453.59,19253.64,19375.4,10448.762,202346127.7,60758
1.60699E+12,12/3/2020 9:00,BTC/USDT,19405.23,19447.99,19100,19375.48,20641.022,397442070.6,98125
1.60698E+12,12/3/2020 8:00,BTC/USDT,19215.98,19485.95,19172,19405.23,20398.08,395322623.6,100753
1.60698E+12,12/3/2020 7:00,BTC/USDT,18974.7,19278,18912.63,19213.55,15370.71,294126006.6,70528
1.60698E+12,12/3/2020 6:00,BTC/USDT,18929.13,19013.3,18880.22,18974.7,7334.279,139175216.6,38779
1.60697E+12,12/3/2020 5:00,BTC/USDT,19050.01,19121.6,18865,18929.12,11089.253,210574339.2,51997
1.60697E+12,12/3/2020 4:00,BTC/USDT,19095.99,19132,19031,19050.01,5026.46,95864325.7,28852
1.60696E+12,12/3/2020 3:00,BTC/USDT,19046.95,19189,19020,19096,6166.995,117897389.8,33599
1.60696E+12,12/3/2020 2:00,BTC/USDT,19022.49,19102.08,18950,19046.95,11308.245,215307763.9,44465
1.60696E+12,12/3/2020 1:00,BTC/USDT,19184.14,19190.43,18951,19022.49,11522.529,219551058.9,55313
1.60695E+12,12/3/2020 0:00,BTC/USDT,19207.01,19314.43,19161.24,19184.14,6888.323,132506552.4,40444
1.60695E+12,12/2/2020 23:00,BTC/USDT,19118.75,19280,19097,19207.01,5963.159,114431417.8,39702
